url,UN/LOCODE,country,UN_code,ISO2,ISO3,city_or_location,port_name,local_port_name,lat,lon,authority_name,address,phone,fax,website,email
https://psma-gies.fao.org/designated-ports/view/77056ddd-6922-4bd0-af83-53c4bbf46c66,–,Malta,470,MT,MLT,Malta,Marsaxlokk Port,Port ta' Marsaxlokk,–,–,Transport Malta,"Malta Transport Centre, Triq Pantar, Ħal Lija, LJA 2021 Malta",+356 21222203,–,–,info.tm@transport.gov.mt
https://psma-gies.fao.org/designated-ports/view/eef87c46-ac09-4155-8563-31403317da18,–,New Zealand,554,NZ,NZL,Northland,Marsden  Cove Marina,Northport,–,–,Nrorthport Ltd,21 Ralph Trimmer Drive Marsden Point 0171 NEW ZEALAND,+64 9 432 5024,–,–,portservices@northport.co.nz
https://psma-gies.fao.org/designated-ports/view/9bd3dff0-f821-489a-9574-e1a648ed22dd,–,France,250,FR,FRA,France,Marseille Port,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/0efda4ed-a29e-439d-af3e-1121ce0dfad3,–,"Korea, Republic of",410,KR,KOR,Masan,Masan port,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/2ad7da71-610c-4aa4-93f7-b7ba866ad909,–,Mexico,484,MX,MEX,MAZATLÁN SINALOA,MAZATLÁN,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/db3bdfeb-276b-47e2-ac05-257a5199be05,–,Morocco,504,MA,MAR,MAROC,MEHDIA,–,N34°16'0'',W6°41'0'',Délégation des Pêches Maritimes de Kenitra,B.P 161 Kenitra,2.12537E+11,2.12537E+11,–,abdelkhalek.saadi@mpm.gov.ma
https://psma-gies.fao.org/designated-ports/view/781f26fa-389a-4bc1-8921-f912739e1e7f,–,Panama,591,PA,PAN,"BAHÍA DE PANAMÁ, ISLA MELONES",MELONES OIL TERMINAL,MELONES OIL TERMINAL,N8°48'0'',W79°36'0'',PANAMA MARITIME AUTHORITY   /    AQUATIC RESOURCES AUTHORITY OF PANAMA,"ISLA MELONES, BAHÍA DE PANAMÁ",+507 511-6000,–,–,merp@arap.gob.pa
https://psma-gies.fao.org/designated-ports/view/c17f9378-6b0f-4bb5-b4ac-dd1d64e1b6ef,–,Australia,36,AU,AUS,Melville Island,Melville Port - Marine Supply Port,Melville Bay,–,–,NT Port and Marine,Melville Island (Tiwi)  Northern Territory,+61 477050581,–,–,portmelville@ntportandmarine.com
https://psma-gies.fao.org/designated-ports/view/8643478d-0c85-4706-aa4c-edeb21e0eb8e,–,United Kingdom,826,GB,GBR,Methil,Methil,–,–,–,Forth Ports Group,Dock Office  Methil  Fife  KY8 3RE,+ 01333 426725,+ 01333 424873,–,matt.north@forthports.co.uk
https://psma-gies.fao.org/designated-ports/view/e982ce47-ad34-4790-9c9c-a3acb84d248b,–,United Kingdom,826,GB,GBR,Milford Haven,Milford Haven,–,–,–,Milford Haven Authority,"PO Box 14, Gorsewood Drive Hakin, Milford Haven Pembrokeshire SA73 3ER",+44 01646 696100,+44 01646 696125,–,enquiries@mhpa.co.uk
https://psma-gies.fao.org/designated-ports/view/12fc373c-57ef-4709-9dba-74a1d1571a7b,–,Libya,434,LY,LBY,MISRATA-LIBYA,MISRATA PORT,MISURATA PORT,N32°21'58'',E15°13'3'',GENERAL AUTHORTY OF MARINE FISHERY,LIBYA,+218 913726575,–,–,did@gam.com.ly
https://psma-gies.fao.org/designated-ports/view/e0fa43d5-9771-4127-8da8-0ed155492858,–,Japan,392,JP,JPN,Iwate,Miyako,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/6dafd00e-a82b-4e91-877d-05a2bdc03f4e,–,Somalia,706,SO,SOM,–,Mogadishu,–,–,–,Somali Port Authority (SMA),–,+252 615509562,–,–,dg@mfmr.gov.so
https://psma-gies.fao.org/designated-ports/view/886be159-be93-4ccb-bafa-d9eda4aecea9,–,"Korea, Republic of",410,KR,KOR,Mokpo,Mokpo Port,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/75d481cb-e248-4e96-94d4-06f05298528e,–,Kenya,404,KE,KEN,MOMBASA,MOMBASA,LIWATONI,–,–,–,"P.O. BOX 90423-80100 SILOS ROAD/OFF LIWATONI ROAD MOMBASA, KENYA",–,–,–,liwatonifisheriescomplex@gmail.com
https://psma-gies.fao.org/designated-ports/view/ba1f1556-d4a5-4415-91ef-a88ddb02b7a0,–,Bangladesh,50,BD,BGD,"Mongla, Bagerhat, Bangladesh",Mongla Port,–,–,–,Mongla Port Authority,"Mongla Port Authority, Mongla-9351, Bagerhat, Bangladesh",+880 2-477753773,+880 2-477753778,–,–
https://psma-gies.fao.org/designated-ports/view/820e800a-9ffa-4bab-8d2f-0e457090176f,–,Ecuador,218,EC,ECU,GUAYAQUIL,MONTEBRISACORP S.A.,MONTEBRISACORP,S2°14'48'',W79°52'42'',HENK DE BRUIN YCAZA,"PRE COOPERATIVA BRISAS DEL GUAYAS, PARROQUIA XIMENA, CANTÓN GUAYAQUIL, PROVINCIA DEL GUAYAS",+593 4 - 2158467 / 2158488,–,–,gerencia@grupojadran.com
https://psma-gies.fao.org/designated-ports/view/6900c043-def6-4fc0-bc28-ff09b1fbb1a8,–,Uruguay,858,UY,URY,Montevideo,Montevideo,Montevideo,S34°55'0'',W56°14'0'',Dirección Nacional de Recursos Acuáticos,Constituyente 1497. Montevideo,+598 24004689,–,–,direcciongeneraldinara@mgap.gub.uy
https://psma-gies.fao.org/designated-ports/view/bebb0b20-25ab-4ac3-8d45-6003cd5bb93a,–,Ecuador,218,EC,ECU,GUAYAQUIL,MUELLE MUNICIPAL CARAGUAY,CARAGUAY,S2°13'39'',W79°53'10'',EFRÉN VICENTE BAQUERIZO ADUM,GENERAL ROBLES OFC. BARRIO CUBA GUAYAQUIL - GUAYAS,+593 04 2594800,–,–,efrbaqva@guayaquil.gob.ec
https://psma-gies.fao.org/designated-ports/view/bb4bc53f-505f-45d2-9b8f-bcdabb0110bd,–,Japan,392,JP,JPN,Hokkaido,Muroran,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/fed85ee3-ea2e-489e-96f2-2ac04c6b29b7,–,Spain,724,ES,ESP,ANDALUCIA,MÁLAGA,–,N36°42'40'',W4°25'22'',"SUBDIRECCIÓN GENERAL DE VIGILANCIA PESQUERA Y LUCHA CONTRA LA PESCA ILEGAL  (SECRETARIA GENERAL DE PESCA) MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN",Calle Velázquez nº147 28071 - Madrid España,+34 913471949,913471512,–,iuu_slo_esp@mapama.es
https://psma-gies.fao.org/designated-ports/view/bc729b41-8573-4ac9-bd2d-0f3635ae7b73,–,Norway,578,NO,NOR,Måløy,Måløy,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/1a1d2f8e-67e9-4cd4-a3a6-8b6aa436bde8,–,Mozambique,508,MZ,MOZ,Nampula,Nacala,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/ee0e1456-69d8-4184-b951-b205e5277f15,–,Morocco,504,MA,MAR,MAROC,NADOR,–,S0°0'0'',W0°0'0'',Délégation des Pêches Maritimes de NADOR,–,212,212,–,mustapha.aitalla@mpm.gov.ma
https://psma-gies.fao.org/designated-ports/view/582d1b73-adf8-451a-952b-3de6f78f4a74,–,Japan,392,JP,JPN,Nagasaki,Nagasaki,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/62724d13-2f43-42f1-95d1-40807b316fee,–,Japan,392,JP,JPN,Aichi,Nagoya,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/24f12edc-702e-4c31-a890-925e69c6340a,–,Japan,392,JP,JPN,Okinawa,Naha,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/f38a49cb-0b2b-4d7a-bfbb-4ed98da1e33d,–,France,250,FR,FRA,France,Nantes - Saint-Nazaire,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/a42708f8-bf5a-4656-ba5e-7b76ef41844c,–,New Zealand,554,NZ,NZL,Napier,Napier Port Ltd,Napier Port,–,–,Napier Port Ltd,"PO Box 947 Napier, New Zealand",+64 6 833 4400,+64 6 833 4408,–,info@napierport.co.nz
https://psma-gies.fao.org/designated-ports/view/744cd797-e625-4ab5-982c-47fdce40cbd5,–,Italy,380,IT,ITA,Napoli,Napoli,–,–,–,Direzione Marittima di Napoli,Piazzale Pisacane n. 1 - 80133 Napoli (NA),+39 0812445111,+39 0812445347,–,dm.napoli@pec.mit.gov.it
https://psma-gies.fao.org/designated-ports/view/3a6d614f-e3f6-432c-bd5b-e0731fdf3cca,–,Thailand,764,TH,THA,"300 Bang Nark, Mueang Narathiwat, Narathiwat 96000",Narathiwat Fishing port,–,–,–,Narathiwat Fishery Inspection Office,"Narathiwat Fish Inspection Office, Chehe, Takbai, Narathiwat",+66 73582157,+66 73582157,–,narainspectiion@gmail.com
https://psma-gies.fao.org/designated-ports/view/9ddb8e15-93b0-447d-a948-28ef9c61977e,–,Philippines,608,PH,PHL,"NORTH BAY BLVD., NAVOTAS, METRO MANILA",NAVOTAS FISH PORT COMPLEX (NFPC),–,–,–,PHILIPPINE FISHERIES DEVELOPMENT AUTHORITY,"PCA Annex Building, Elliptical Road, Diliman, Quezon City",+63 82811395,+63 82812137,–,opm_nfpc@pfda.gov.ph
https://psma-gies.fao.org/designated-ports/view/ac3d8e5b-ac13-4c9f-baeb-421ceb03d568,–,Greece,300,GR,GRC,THESSALONIKI (NEA MICHANIONA),NEA MICHANIONA,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/49866a3a-2156-4a90-b625-24457769d8a1,–,Ecuador,218,EC,ECU,GUAYAQUIL,NEGOCIOS INDUSTRIALES REAL N.I.R.S.A. S.A,NIRSA,S2°43'17'',W80°14'37'',ING. LEONARDO AGUIRRE PINCAY / GERENTE DE FLOTA,PLANTA NIRSA POSORJA - MALECÓN CARLOS BAIDAL Y AV. CARLOS J. CARVAJAL,+593 4 2066255,–,–,laquirre@nirsa.com
https://psma-gies.fao.org/designated-ports/view/aa0f29cc-e307-4696-a4af-7f02e38e0f89,–,Japan,392,JP,JPN,Hokkaido,Nemuro,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/a874bf01-e164-4777-8fd7-07b431152ac0,–,Germany,276,DE,DEU,Sassnitz/Neu Mukran,Neu Mukran,–,N54°30'7'',E13°38'6'',"Landesamt für Landwirtschaft, Lebensmittelsicherheit und Fischerei MV, Abt. Fischerei",Thierfelder Straße 18 18059 Rostock Germany,+49 38140350,+49 3814001510,–,poststelle@lallf.mvnet.de
https://psma-gies.fao.org/designated-ports/view/7aa62009-cd3e-451a-a0d4-3726d911aeaf,–,Australia,36,AU,AUS,"Newcastle, NSW",Newcastle Harbour,Port of Newcastle,–,–,Port Authority of New South Wales,"Level 4, 251 Wharf Road  NEWCASTLE  NSW 2300",+61 2 4908 8200,–,–,info@portofnewcastle.com.au
https://psma-gies.fao.org/designated-ports/view/103f373e-26e4-4092-a8f1-426de31a8ee0,–,United Kingdom,826,GB,GBR,Newlyn,Newlyn,–,–,–,Newlyn Pier & Harbour Commissioners,Harbour Office TR18 5HW,+44 01736 362523,–,–,info@newlynharbour.com
https://psma-gies.fao.org/designated-ports/view/d6ecad82-1428-4436-9ad0-d9dee6081c5a,–,Viet Nam,704,VN,VNM,Nghe An,Nghe An sea port/Cua Lo Harbor,Cảng biển Nghệ An/Bến cảng Cửa Lò,–,–,–,"Block 1, Nghi Tan, Cua Lo, Nghe An",+84 238.3951776,+84 238.3951768,–,cualoport.opscenter@gmail.com
https://psma-gies.fao.org/designated-ports/view/2c6029f5-e40a-49d9-ae4a-d0923d990dbb,–,Myanmar,104,MM,MMR,Yangon,Ngwe Pinlae Port,Ngwe Pinlae Jetty,N16°55'34'',E96°4'19'',Department of Fisheries,"No 76, Kannar Street, Ngwe Pinlae Industrial Zone, Hlaing Tharyar Township, Yangon",+95 9448008075,–,–,fmdnpt@gmail.com
https://psma-gies.fao.org/designated-ports/view/33e2222d-383e-446f-bcde-14d86c853fed,–,Japan,392,JP,JPN,Nigata,Nigata,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/4ec97315-8197-4d75-b075-8b1eb6f111bc,–,Indonesia,360,ID,IDN,Jakarta,Nizam Zachman Fishing Port,Pelabuhan Perikanan Samudera Nizam Zachman Jakarta,S6°5'57'',E106°47'58'',Directorate General of Capture Fisheries,"Jalan Tuna Raya No. 1 Muara Baru Ujung, Kelurahan Penjaringan,Kota Jakarta Utara, Prov. DKI Jakarta 14440",+62 216617868,+62 216617868,–,indonesia.psm@kkp.go.id
https://psma-gies.fao.org/designated-ports/view/ac2fd7af-d753-4ba5-853e-8a7d156f6dc6,–,Thailand,764,TH,THA,"71, 71/1-9 Moo 1, Suk Sawat Road, Bang Chak, Phra Pradaeng, Samut Prakan 10130",No. 11B port,–,–,–,Fishery Inspection Regional Center 3 (Bangkok),"Pat-Sa-Du building, Floor 2 , Thai Port, Kwang Khlong Toei, Khet Khlong Toei, Bangkok",+66 26718794,+66 26727901,–,psmfishtrade@gmail.com
https://psma-gies.fao.org/designated-ports/view/cf17ad97-8920-4af2-a5f3-288d3ab4c867,–,Thailand,764,TH,THA,"50 Moo 4, Bangchak, Phra Pradaeng, Samut Prakan 10130",No. 7 port,–,–,–,Fishery Inspection Regional Center 3 (Bangkok),"Pat-Sa-Du building, Floor 2 , Thai Port, Kwang Khlong Toei, Khet Khlong Toei, Bangkok",+66 26718794,+66 26727901,–,psmfishtrade@gmail.com
https://psma-gies.fao.org/designated-ports/view/7719e6c3-d1ac-48a2-bd90-a95432caa49d,–,Sweden,752,SE,SWE,5600N 01444E,Nogersund,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/83b8ee83-f217-4607-9525-563d67ff224d,–,United Kingdom,826,GB,GBR,North Shields,North Shields,Port of Tyne,–,–,Port of Tyne,"Maritime House Tyne Dock, South Shields Tyne and Wear NE34 9PT",+44 0191 455 2671,+44 0191 454 4678,–,melissadh@portoftyne.co.uk
https://psma-gies.fao.org/designated-ports/view/37c2eba6-b459-4e08-af48-2c575b927300,–,Madagascar,450,MG,MDG,Nosy-Be Hell ville,Nosy-Be,Nosy Be,N13°24'47'',E48°21'37'',APMF,"Camp-vert, Avenue de la Libération, Nosy-Be Hell Ville",+261 321125899,261,https://www.apmf.mg,lcrabialahy@yahoo.fr
https://psma-gies.fao.org/designated-ports/view/371fa916-45e5-40e7-8fa6-ee2a4f123179,–,France,250,FR,FRA,Nouvelle-Calédonie,Nouméa,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/9b8ae07e-ed2e-4ea7-9f9f-d2d9f0589476,–,Cuba,192,CU,CUB,"Φ-21°36' 3""N ʎ- 77°06'12""W",NUEVITAS,–,–,–,A.M.T NUEVITAS,Calle Laura Numero 5 Esquina Reparto Tarafa Nuevitas,–,–,–,amcnuevitas@transnet.cu
https://psma-gies.fao.org/designated-ports/view/a141da83-4c4c-44fc-af9c-e1e01edb6f62,–,Tonga,776,TO,TON,Nukualofa,Nukualofa Port,Nukualofa Port,S0°0'0'',W0°0'0'',Ministry of Marine and Port,"Department of Marine and Port 
Ministry of Infrastructure of Tonga 
Queen Salote Wharf 
Nukuálofa
Tonga",+676 7401500,+676 25440,http://moi.gov.to,support@moi.gov.to
https://psma-gies.fao.org/designated-ports/view/86c98687-ea3e-4aff-828e-e6f7d24ff85c,–,United Kingdom,826,GB,GBR,Oban,Oban,–,–,–,Argyll & Bute Council Caledonian Maritime Assets Ltd,"Caledonian Maritime Assets Ltd Ferry Terminal Oban, Argyll PA34 4LW",+44 01631 566688,–,–,info@obanharbour.scot
https://psma-gies.fao.org/designated-ports/view/6234b331-cbce-4515-9956-920276bc1c03,–,Japan,392,JP,JPN,Iwate,Ofunato,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/87e92c8b-f957-4914-9b2a-0fa9c1c88d3f,–,Japan,392,JP,JPN,Shizuoka,Oigawa,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/85075a83-3307-47fc-998a-9bfb5fb27bfe,–,"Korea, Republic of",410,KR,KOR,Okgye,Okgye Port,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/91ae38c3-14e9-4173-b92b-4205af7a08a6,–,"Korea, Republic of",410,KR,KOR,Okpo,Okpo Port,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/420f44af-f2dc-45b7-a704-901cc0ba19b9,–,Italy,380,IT,ITA,Olbia,Olbia,–,–,–,Direzione Marittima di Olbia,Viale Isola Bianca n. 8 - 07026 Olbia (SS),+39 078956360,–,–,cpolbia@mit.gov.it
https://psma-gies.fao.org/designated-ports/view/08334d47-d5b9-4793-9310-9062ca5a545a,–,Japan,392,JP,JPN,Fukushima,Onahama,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/a60c473f-7433-4ef2-906e-33addeaaba14,–,Japan,392,JP,JPN,Hiroshima,Onomichiitozaki,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/1bf6e65d-f434-41a7-941e-70a5b6cb896a,–,Belgium,56,BE,BEL,OOSTENDE,OOSTENDE,–,–,–,Autonoom gemeentebedrijf haven van OOSTENDE,"AG Port of Oostende Slijkensesteenweg 2 8400 Oostende, Belgium  Auction: Vlaamse visveiling NV Noordzeestraat 201 8380 ZEEBRUGGE, Belgium",+32 59 34 07 11,–,–,info@portofoostende.be
https://psma-gies.fao.org/designated-ports/view/7ea84529-0bce-4baf-9f57-a4c61908dc07,–,Japan,392,JP,JPN,Osaka,Osaka,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/8e104dc0-c2fb-4e81-b058-5d397da97eac,–,Gabon,266,GA,GAB,Libreville,Owendo,Port d'Owendo,N0°17'30'',E9°30'19'',Office des Ports et Rades du GABON,BP: 1051 Libreville/Gabon,+241 11702730,–,–,–
https://psma-gies.fao.org/designated-ports/view/f0ae170c-e15a-47aa-b705-ba86ed435b60,–,Italy,380,IT,ITA,Palermo,Palermo,–,–,–,Direzione Marittima di Palermo,Francesco Crispi n. 153 - 90133 Palermo (PA),+39 0916043111,–,–,palermo@guardiacostiera.it
https://psma-gies.fao.org/designated-ports/view/d0b0d78e-3ace-4bfe-941c-742298000cb1,–,Spain,724,ES,ESP,BALEARES,PALMA DE MALLORCA (NO PIF),–,N39°34'3'',E38°42'25'',"SUBDIRECCIÓN GENERAL DE CONTROL E INSPECCIÓN  (SECRETARIA GENERAL DE PESCA) MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN",Calle Velázquez nº147 28071 - Madrid España,+34 913471949,913471512,–,iuu_slo_esp@mapama.es
https://psma-gies.fao.org/designated-ports/view/ecac2e41-4e85-4d37-8184-5dc1611ff86e,–,France,250,FR,FRA,Polynésie française,Papeete,–,–,–,–,BP 9164  98716 Pirae TAHITI - Polynésie française,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/98963a17-29ca-4d6b-8d63-c523801d7ac2,–,Spain,724,ES,ESP,PAIS VASCO,PASAIA (PASAJES) NO PIF,–,–,–,"SUBDIRECCION GENERAL DE VIGILANCIA PESQUERA Y LUCHA CONTRA LA PESCA ILEGAL - SECRETARIA GENERAL DE PESCA - MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACION",C/ Velázquez 147 28071 MADRID ESPAÑA,+34 913471049,–,–,iuu_slo_esp@mapa.es
https://psma-gies.fao.org/designated-ports/view/7ea4fdf7-b5a6-4b62-9979-a0328df3d7b5,–,Panama,591,PA,PAN,"PANAMA OESTE, RODMAN",PATSA RODMAN,PATSA RODMAN,N8°57'0'',W79°34'0'',PANAMA MARITIME AUTHORITY   /    AQUATIC RESOURCES AUTHORITY OF PANAMA,"PANAMA OESTE, RODMAN",+507 511-6000,–,–,merp@arap.gob.pa
https://psma-gies.fao.org/designated-ports/view/7c234d63-ccd3-4096-a685-126ee6e1abe6,–,Thailand,764,TH,THA,"Moo 8, Ba na, Mueang Pattani, Pattani 94000",Pattani Fishing port,–,–,–,Pattani Fishery Inspection Office,"Narathiwat Fish Inspection Office, Chehe, Takbai, Narathiwat",+66 73582157,+66 73582157,–,narainspectiion@gmail.com
https://psma-gies.fao.org/designated-ports/view/db8633d4-d814-4c9a-b212-17580179e704,–,Bangladesh,50,BD,BGD,"Kalapara, Patuakhali, Bangladesh",Payra Port,–,–,–,Payra Port Authority,"Payra Port Authority, Kalapara, Patuakhali-8650, Bangladesh",+880 96-10202222,+880 96-10202266,–,payraport@ppa.gov.bd
https://psma-gies.fao.org/designated-ports/view/98b052b6-21c8-4adc-9190-deb6ffca4cdf,–,Portugal,620,PT,PRT,Peniche,Peniche,–,–,–,"Instituto Portuário e dos Transportes Marítimos, IP Delegação do Centro",Porto de Pesca de Peniche 2520 Peniche,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/df77124a-91ba-4ba1-8386-fdc647e14d9c,–,Ecuador,218,EC,ECU,GUAYAQUIL,PESQUERA EL NAVEGANTE S.A. PESNASA,PESNASA,S2°14'57'',W79°52'36'',GONCALVES SAVINOVICH FABRIZIO FRANCISCO,CALLE 51 ESTE Y 6TO PASAJE 147 SE,+593 04 2053018,–,–,cayovaro@hotmail.com
https://psma-gies.fao.org/designated-ports/view/d98a3dc1-c262-4c25-a600-88f8d6114f0b,–,Thailand,764,TH,THA,Phuket Province,Phuket Deep Sea port,–,–,–,Phuket Fishery Inspection Office,"Cargo Phuket International Airport, Tambon Mai Khao,  Thalang District, Phuket, 83110",+66 922234274,+66 76327612,–,pktfishtradeins_2011@hotmail.com
https://psma-gies.fao.org/designated-ports/view/dd0e3e63-8f74-4b72-a17b-33641106d524,–,Thailand,764,TH,THA,Phuket Province,Phuket Fishing port (Phuket Province),–,–,–,Phuket Fishery Inspection Office,"Cargo Phuket International Airport, Tambon Mai Khao,  Thalang District, Phuket, 83110",–,–,–,–
https://psma-gies.fao.org/designated-ports/view/264a14d4-40af-4ffe-b849-26d24f91bf9f,–,Thailand,764,TH,THA,Phuket Province,"Phuket Srithai Co., Ltd port",Phuket Srithai,–,–,Phuket Fishery Inspection Office,"Cargo Phuket International Airport, Tambon Mai Khao,  Thalang District, Phuket, 83110",+66 922234274,+66 76327612,–,pktfishtradeins_2011@hotmail.com
https://psma-gies.fao.org/designated-ports/view/e055384c-ff20-4cdf-9bf0-67ad7ca8e631,–,Thailand,764,TH,THA,"Moo2 Chebilang, Mueang Satun, Satun, Thailand 91000",Pitak Sinchai Shipyard,–,–,–,Fishery Inspection Regional Center 9 (Satun),"Satun Fish Inspection Office, Tammalang, Mueang Satun, Satun 91000",+66 74710620,+66 74710621,–,satun.aaio@gmail.com
https://psma-gies.fao.org/designated-ports/view/ab2359a0-ccd0-4cd5-b817-dada64e813ab,–,Croatia,191,HR,HRV,"43,050; 17,433.",Ploče,Ploče,–,–,–,–,+385 20418989,–,–,Dubrovnik.pomorskipromet@pomorstvo.hr
https://psma-gies.fao.org/designated-ports/view/92e7c91c-dd1c-4115-a0b1-16048aaec092,–,United Kingdom,826,GB,GBR,Plymouth,Plymouth Victoria Wharf,–,–,–,–,"Victoria Wharf,  Plymouth, Devon, PL4 0RF",+44 1752 663175,+44 1752 313147,–,stevemarshall@victoriawharf.co.uk
https://psma-gies.fao.org/designated-ports/view/489951cc-27c2-4d35-9ffe-990be9caa94a,–,"Korea, Republic of",410,KR,KOR,Pohang,Pohang Port,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/07b1cc16-1558-4588-8f72-9f9e0a0780b4,–,Portugal,620,PT,PRT,Ponta Delgada,Ponta Delgada,–,–,–,Direção-Geral dos Portos de São Miguel e Santa Maria,"Rua Teófilo Braga, 1 9500-247 Ponta Delgada",–,–,–,–
https://psma-gies.fao.org/designated-ports/view/51eeefac-b1cf-4c44-9845-dc4fa2a5384a,–,Australia,36,AU,AUS,Port Adelaide,Port Adelaide,–,S34°51'0'',E138°30'0'',Flinders Ports,"296 St Vincent Street, Port Adelaide South Australia, 5015",+61 8 8447 0611,+61 8 8447 0606,–,–
https://psma-gies.fao.org/designated-ports/view/c08789b9-2812-4a80-b464-614ca78e40b8,–,Côte d'Ivoire,384,CI,CIV,ABIDJAN,PORT AUTONOME D'ABIDJAN,–,–,–,DIRECTION GÉNÉRALE DU PORT AUTONOME D'ABIDJAN,PORT AUTONOME D'ABIDJAN Côte d’Ivoire BP V85 Abidjan Côte d'Ivoire,+225 27 21 23 81 28,+225 (225) 27 21 23 86 97,–,–
https://psma-gies.fao.org/designated-ports/view/bee23426-94af-4ad4-b62a-41065dd70bac,–,Guinea,324,GN,GIN,Coankry,Port Autonome de Conakry PAC,–,N9°31'4'',W13°42'50'',–,"Corniche Nord, Almamya Commune de Kaloum, CKY BP: 805, Conakry, République de Guinée",+224 655 80 00 80,–,–,info@portconakry.com
https://psma-gies.fao.org/designated-ports/view/da6137a2-22bd-4991-a8ce-2336a8668efa,–,Benin,204,BJ,BEN,Cotonou,Port Autonome de Cotonou,–,N6°21'1'',E2°25'10'',Joris THYS; Directeur Général du Port Autonome de Cotonou,Port Autonome de Cotonou Boulevard de la Marina 01 BP 927 Cotonou Bénin,+229 21315280,–,–,contact@pac.bj
https://psma-gies.fao.org/designated-ports/view/64d6546b-4af9-41b8-bc18-e8eda0cea29d,–,Togo,768,TG,TGO,06°08 N et 01°17 E,Port Autonome de Lomé (PAL),–,–,–,Ministère des infrastructures et des transports (MIT),"Port Autonome de Lomé, BP 1225, LOME, TOGO",+228 22 23 77 00/22 23 77 77/22 23 78 00/22 27 47 42/80001818/80000018,+228 22 22 27 26/22 27 02 48,–,togoport@togoport.tg
https://psma-gies.fao.org/designated-ports/view/ed54f104-ecf5-4805-92e1-731f50bc4327,–,Côte d'Ivoire,384,CI,CIV,SAN PEDRO,PORT AUTONOME DE SAN PEDRO,–,–,–,DIRECTION GENERAL DU PORT AUTONOME DE SAN PEDRO,BP 339 & 340 San Pedro pasp@pasp.ci,+225 27 34 71 72 00,+225 27 34 71 72 15,–,pasp@pasp.ci
https://psma-gies.fao.org/designated-ports/view/5b34212e-6ce3-4232-9679-afee998ee1da,–,Australia,36,AU,AUS,"Botany Bay, NSW",Port Botany,–,–,–,Port authority of NSW,Port Botany,+61 02 9296 4999,–,–,enquiries@nswports.com.au
https://psma-gies.fao.org/designated-ports/view/3fb6f668-421b-4507-aaaa-6b94d620f89b,–,France,250,FR,FRA,France (Guadeloupe),Port de Jarry,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/f38aec57-14ea-4d3c-90da-c35f47102df7,–,France,250,FR,FRA,"France (Guadeloupe, commune de Gourbeyre)",Port de Marina de Rivière-Sens,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/cea9fec2-4a47-497d-be0c-2ecc3a1b82d3,–,Gabon,266,GA,GAB,Port-Gentil,Port de Port-Gentil,Port de Port-Gentil,S0°42'43'',E8°47'11'',Office des Ports et Rades du Gabon,BP:043 Port-Gentil/Gabon,+241 11555303,–,–,–
https://psma-gies.fao.org/designated-ports/view/4f4b729e-da0b-4815-9872-ac1aeb30198a,–,Senegal,686,SN,SEN,Dakar,"Port de pêche, Mole 10",–,–,–,–,–,+221 338602465,–,–,surpeche@hotmail.com
